255,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,254
242,264,241,241,241,241,241,241,241,241,241,241,241,241,241,241,267,243
0,242,264,241,241,241,241,241,241,241,241,61,61,241,241,267,243,0
0,0,242,252,252,252,264,61,61,61,61,61,61,61,267,243,0,0
0,0,0,0,0,0,62,84,61,61,61,61,61,87,63,0,0,0
0,0,0,0,0,0,0,62,72,72,72,72,72,63,0,0,0,0

#Sprite Foreground Layer
0,0,0,0,0,0,0,0,0,748,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,911,760,0,0,0,0,0,0,0,0
0,0,0,0,0,911,0,0,0,307,0,0,0,0,0,0,0,0
0,0,0,0,704,121,121,123,121,125,0,0,0,911,0,0,0,0
0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,789,0
0,789,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0
0,0,0,0,911,0,0,124,121,123,0,0,0,0,911,0,0,0
0,0,0,0,0,0,0,911,0,122,0,0,0,911,858,911,0,0
0,0,0,300,121,123,0,0,0,122,0,0,0,911,124,121,123,0
0,0,0,122,0,122,0,0,0,124,121,123,0,0,911,0,122,0
0,609,121,125,0,122,0,0,0,0,0,122,0,0,0,0,122,0
0,0,0,0,0,301,121,302,0,0,911,305,121,121,123,121,304,0
0,0,911,0,0,0,911,122,0,0,0,0,0,0,122,0,0,0
0,0,0,0,0,0,0,124,121,303,0,0,126,121,125,0,0,0
0,0,0,0,0,0,0,0,0,122,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,789,0
0,789,0,0,0,0,0,0,913,4,1,703,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

#Connections
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,2,2,2,10,2,3,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,2,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,5,2,6,0,0,0,1,0,0,0,0,4,2,6,0
0,0,0,1,0,1,0,0,0,4,2,6,0,0,0,0,1,0
0,2,2,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0,4,2,6,0,0,0,4,2,2,10,2,3,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,4,2,6,0,0,5,2,3,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,4,2,2,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

#Tile Types
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
0,0,0,0,14,0,0,0,0,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7,0,8,0,0,0,12,0,0,0,3,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

#Vehicle Boundaries
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

#Stages
#Stage Type 0,Map,Mode,Goal,Points,Bonus List(Max 10),Name,End World, then mode settings (see sample tour file for details)
#Stage Type 1,Bonus House Name,Sequential/Random Order,Display Text,Powerup List
12
0,Flurrand,0,5,5,0,flurrand,0,1
0,Entrance to Flurlin,3,9,10,0,Entrance to Flurlin,0,2,620,1,50
0,Flurlin,15,13,10,0,Flurlin,0,2,310,0,3,0,1,2,3,0,0,1,4,2,0,1,5,0,3,3,5,2,1
0,The Icy Sewers,5,15,15,0,The icy sewers,0,60,1,2,1,1,3,5,0,0,0
0,Dried Out Fortress,18,3,10,1w6,Dried out fortress,0,6,7,0
0,Flurry Beach,14,125,5,0,Flurry Beach,0
0,Cirtty,9,150,15,0,Cirtty,0,0
0,Eye lakes,8,200,20,0,Eye lakes,0,1,0
0,Storage,20,100,25,1w8,storage,0,5,0,1,1
0,Front of Castle,7,25,20,0,Front of Flurry Castle,0,2,0,0,0,0
0,Flurry Castle,12,145,35,0,Flurry Castle,1,3,620,2
1,Toad's House,1,||Hello there! Choose an item!||,p17,p6,p3

#Warps
#location 1 x, y, location 2 x, y
0

#Vehicles
#Sprite,Stage Type, Start Column, Start Row, Min Moves, Max Moves, Sprite Paces, Sprite Direction, Boundary
0

#Initial Items
w1,w2,w3,w4
