0,0,0,760,1,5,904,786,900,2,786,0,0,0,0,0,909,0,905,0,905,2,908,769,908,906,2,906,0,0,0,850,0,0,790,18,0,0,606,0
0,0,0,904,0,317,1,1,1,5,1,1,724,13,15,1,1,1,315,0,0,700,1,1,1,1,5,0,0,0,0,0,0,0,0,16,0,902,2,0
0,0,0,0,786,0,900,0,900,2,0,0,0,0,0,0,0,905,2,0,905,2,906,908,906,0,14,0,789,0,0,790,0,0,0,311,1,1,5,904
0,0,0,0,0,0,0,0,0,833,0,904,0,0,0,0,0,0,4,1,1,5,0,0,0,790,8,17,7,919,0,0,0,0,902,2,0,904,2,808
0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,0,789,0,0,0,0,0,0,0,0,849,1,5,1,1,312,808

#Connections
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,10,2,2,2,2,2,2,2,2,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,2,2,6,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0,0,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,7,0,0,0,0,0,0,0,1,0,0,1,0,1
0,0,0,1,0,0,2,2,2,2,10,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,10,3,0,1
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,1,0,0,5,2,2,2,7,0,1,0,0,0,0,0,0,0,0,0,0,4,2,2,7,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,0,4,2,2,3,0,0,2,3,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,7,0,0,0,1,0,0,0,0,2,8,2,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,0,0,1,0,0,0,4,6,0,0,0,5,2,2,7,0
0,0,0,0,0,5,2,2,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0,0,0,2,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,14,0
0,0,0,0,0,4,2,2,2,11,2,2,2,2,2,2,2,2,6,0,0,9,2,2,2,2,7,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,2,2,7,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2,2,3,0,0,0,0,4,2,2,2,0,0,0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,2,3,0

#Tile Types
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,12,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,39,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,27,0,0,26,0
0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,23,0,0,0,0,0,0,34,0,0,0,0,0,21,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0

#Vehicle Boundaries
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0

#Stages
#Stage Type 0,Map,Mode,Goal,Points,Bonus List(Max 10),Name,End World, then mode settings (see sample tour file for details)
#Stage Type 1,Bonus House Name,Sequential/Random Order,Display Text,Powerup List
38
0,Mountain of Faith,1,10,1,0,Mountain of Faith,0,0,0
0,Grassy Knot,0,8,1,0,Grassy Knot,0,0
0,Pipe Forest,8,250,1,0,Pipe Forest,0,1,0
0,Ice Floe,2,20,1,0,Ice Floe,0,0,0,25
0,Switch Doors,15,15,1,0,Switch Doors,0,5,60,0,5,2,1,0,3,1,1,2,9,5,1,3,4,0,3,0,0,0,0
0,Sunken Ship,0,15,1,0,Sunken Ship,0,1
0,Piped In,19,15,1,0,Piped In,0,5,60,180
0,From Heat Wave,16,15,1,0,Heat Wave,0,0,2,6,30,3,1
0,Desert Hill,8,150,1,0,Desert Hill,0,0,1
0,Koopa Grounds,6,25,1,0,Koopa Grounds,0,1,1,1,1,1,1,1,1,0
0,Treasure Chest,3,15,1,0,Treasure Chest,0,1,900,1,30
0,Conveyer World,17,80,1,0,Conveyer World,0,200
0,BumpIt,14,200,1,0,Bump It,0
0,Note Beach,4,50,1,0,Note Beach,0,1,5
0,Transparent Land,11,200,1,0,Transparent Land,0,7,600,1,1,0
0,Battle Hill,16,20,2,0,Battle Hill,0,10,1,3,10,4,1
0,Topside,13,5,2,0,Topside,0,5,4,1
0,Resurgance,5,25,2,0,Resurgance,0,60,5,3,1,0,0,0,4,2,0
0,Spike Fortress,18,3,3,1w6,Spike Fortress,0,4,10,50
0,-,1000,10,2,1p3,Under the Desert,0
0,Pyramid Vertex,7,15,3,1w2|1w3|1w4,Pyramid Vertex,0,0,1,0,0,0,0
0,Grey Desert,10,3,2,1w8,Grey Desert,0,20,2,5
0,River of Magma,16,10,2,1w5,River of Magma,0,0,9,0,50,4,1
0,-,1000,25,3,1p4,Dual Dark Island Pipe,0
0,Ring of Rotodisc,1,3,4,1w14|1p4|1w1|2w13|2p3|2w0|3w12|3p2|3w3|4w11,Ring of Rotodisc,0,0,1
0,Haunted Unnerving,9,111,3,1w1,Haunted Unnerving,0,1
0,Submergence,1,20,2,1w7,Submergence,0,0,0
0,Lava Pot,3,10,3,1p2,Lava Pot,0,0,660,1,10
0,Evil Mask,12,150,3,1w4,Evil Mask,0,4,900,10
0,Final Air,0,25,5,0,Final Air,1,0
1,Toad House,1,||Pick an item to help you on your way!||,w0,p13,p17
1,Spade Panel,1,|Take your chances and hope|you come out a winner!|,p0,p4,p0,w14,p0
1,Gold House,1,||Great items for the taking here!||,p3,w12,w1
1,Grey House,1,||Depressing selection, only heÿÿ,p1,w9,p18
1,P Switch,1,||Bonus~ Bonus~ Bonus~||,p11,p6,p18
0,Breakable Layers,5,20,2,1p6,Breakable Layers,0,80,9,6,0,3,1,1,2,1,0
0,Mushpoie,5,50,2,1p11,Mushpoie,0,30,0,0,9,6,0,0,2,4,5
0,Quicksand Ruins,20,100,2,1p5,Quicksand Ruins,0,5,2,1,1

#Warps
#location 1 x, y, location 2 x, y
3
16,10,6,4
33,19,26,8
31,15,35,11

#Vehicles
#Sprite,Stage Type, Start Column, Start Row, Min Moves, Max Moves, Sprite Paces, Sprite Direction, Boundary
3
0,35,23,3,5,8,1,0,1
1,36,23,13,5,8,1,0,2
2,37,37,17,5,8,1,0,3

#Initial Items
p1,w1,w1,w1,w1,w1,w1,w1,w6,w7
